subset	RMSE (kcal\mol)	r
fa_pair fa_sol hbond_bb_sc hbond_lr_bb hbond_sr_bb	1.77508038404	0.0226987086342
fa_atr fa_pair fa_sol hbond_bb_sc hbond_lr_bb hbond_sr_bb	1.5580214373	0.400163093638
fa_rep fa_sol hbond_bb_sc hbond_lr_bb hbond_sr_bb	1.82676128966	-0.126424494766
fa_atr fa_rep fa_sol hbond_bb_sc hbond_lr_bb hbond_sr_bb	1.54579149901	0.413192482131
fa_pair fa_rep fa_sol hbond_bb_sc hbond_lr_bb hbond_sr_bb	1.77749706708	0.0201879636121
fa_atr fa_pair fa_rep fa_sol hbond_bb_sc hbond_lr_bb hbond_sr_bb	1.55229004869	0.407135358871
hbond_sc hbond_sr_bb	1.71350879428	-0.203712707516
fa_atr hbond_sc hbond_sr_bb	1.64987723964	0.241924032597
fa_pair hbond_sc hbond_sr_bb	1.69018657201	0.0468276007204
fa_atr fa_pair hbond_sc hbond_sr_bb	1.62041687091	0.291433703628
fa_rep hbond_sc hbond_sr_bb	1.71641438363	-0.136550428492
fa_atr fa_rep hbond_sc hbond_sr_bb	1.65265961605	0.241677257901
fa_pair fa_rep hbond_sc hbond_sr_bb	1.69060130098	0.0558410990083
fa_atr fa_pair fa_rep hbond_sc hbond_sr_bb	1.62418866954	0.288824043247
fa_sol hbond_sc hbond_sr_bb	1.75117567657	-0.0649461827368
fa_atr fa_sol hbond_sc hbond_sr_bb	1.51163203354	0.437993229468
fa_pair fa_sol hbond_sc hbond_sr_bb	1.70301013598	0.0997036943391
fa_atr fa_pair fa_sol hbond_sc hbond_sr_bb	1.51836575743	0.431104375395
fa_rep fa_sol hbond_sc hbond_sr_bb	1.75306252048	-0.0642378768607
fa_atr fa_rep fa_sol hbond_sc hbond_sr_bb	1.51211890031	0.437797885089
fa_pair fa_rep fa_sol hbond_sc hbond_sr_bb	1.70489381492	0.0968895092661
fa_atr fa_pair fa_rep fa_sol hbond_sc hbond_sr_bb	1.51862029568	0.431278990457
hbond_bb_sc hbond_sc hbond_sr_bb	1.77814480577	-0.210242275868
fa_atr hbond_bb_sc hbond_sc hbond_sr_bb	1.63006147599	0.285557399678
fa_pair hbond_bb_sc hbond_sc hbond_sr_bb	1.73919928544	-0.0467672581252
fa_atr fa_pair hbond_bb_sc hbond_sc hbond_sr_bb	1.60159649025	0.325194196343
fa_rep hbond_bb_sc hbond_sc hbond_sr_bb	1.78161818569	-0.184510074561
fa_atr fa_rep hbond_bb_sc hbond_sc hbond_sr_bb	1.62702085556	0.292736175628
fa_pair fa_rep hbond_bb_sc hbond_sc hbond_sr_bb	1.74036946654	-0.034030759433
fa_atr fa_pair fa_rep hbond_bb_sc hbond_sc hbond_sr_bb	1.59994989322	0.329259992653
fa_sol hbond_bb_sc hbond_sc hbond_sr_bb	1.77818723612	-0.084018243376
fa_atr fa_sol hbond_bb_sc hbond_sc hbond_sr_bb	1.51664093655	0.434623668273
fa_pair fa_sol hbond_bb_sc hbond_sc hbond_sr_bb	1.71615381556	0.0880308148943
fa_atr fa_pair fa_sol hbond_bb_sc hbond_sc hbond_sr_bb	1.52391091952	0.427151955547
fa_rep fa_sol hbond_bb_sc hbond_sc hbond_sr_bb	1.78365318603	-0.0862526673505
fa_atr fa_rep fa_sol hbond_bb_sc hbond_sc hbond_sr_bb	1.51476309069	0.437006475478
fa_pair fa_rep fa_sol hbond_bb_sc hbond_sc hbond_sr_bb	1.72033409006	0.0822303015321
fa_atr fa_pair fa_rep fa_sol hbond_bb_sc hbond_sc hbond_sr_bb	1.52203498071	0.429641870583
hbond_lr_bb hbond_sc hbond_sr_bb	1.74942424966	-0.201562731272
fa_atr hbond_lr_bb hbond_sc hbond_sr_bb	1.72314217853	0.171581652497
fa_pair hbond_lr_bb hbond_sc hbond_sr_bb	1.73335555642	-0.0460725936501
fa_atr fa_pair hbond_lr_bb hbond_sc hbond_sr_bb	1.69814001126	0.21527940701
fa_rep hbond_lr_bb hbond_sc hbond_sr_bb	1.75088060949	-0.153592138585
fa_atr fa_rep hbond_lr_bb hbond_sc hbond_sr_bb	1.72801327846	0.170817881073
fa_pair fa_rep hbond_lr_bb hbond_sc hbond_sr_bb	1.73298342406	-0.027181466174
fa_atr fa_pair fa_rep hbond_lr_bb hbond_sc hbond_sr_bb	1.70314275134	0.213330736902
fa_sol hbond_lr_bb hbond_sc hbond_sr_bb	1.78966987978	-0.082972195024
fa_atr fa_sol hbond_lr_bb hbond_sc hbond_sr_bb	1.56785798477	0.386885969184
fa_pair fa_sol hbond_lr_bb hbond_sc hbond_sr_bb	1.76601320096	0.0313282254428
fa_atr fa_pair fa_sol hbond_lr_bb hbond_sc hbond_sr_bb	1.57465232269	0.380958630055
fa_rep fa_sol hbond_lr_bb hbond_sc hbond_sr_bb	1.7902066187	-0.0799323764396
fa_atr fa_rep fa_sol hbond_lr_bb hbond_sc hbond_sr_bb	1.56904511873	0.387026108038
fa_pair fa_rep fa_sol hbond_lr_bb hbond_sc hbond_sr_bb	1.76691533583	0.0305529022039
fa_atr fa_pair fa_rep fa_sol hbond_lr_bb hbond_sc hbond_sr_bb	1.57541679941	0.381615180675
hbond_bb_sc hbond_lr_bb hbond_sc hbond_sr_bb	1.79792273157	-0.185545275945
fa_atr hbond_bb_sc hbond_lr_bb hbond_sc hbond_sr_bb	1.68119096873	0.2352864473
fa_pair hbond_bb_sc hbond_lr_bb hbond_sc hbond_sr_bb	1.77295729293	-0.0773760871069
fa_atr fa_pair hbond_bb_sc hbond_lr_bb hbond_sc hbond_sr_bb	1.65235201818	0.277644165565
fa_rep hbond_bb_sc hbond_lr_bb hbond_sc hbond_sr_bb	1.7984395154	-0.160971258924
fa_atr fa_rep hbond_bb_sc hbond_lr_bb hbond_sc hbond_sr_bb	1.67646479016	0.246193854525
